time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
241.000,0.00,0.000,0.037,12.7917,96.0009,71.3780,93.4139,96.1425,12.8080
242.000,0.00,0.000,0.088,12.8206,96.0009,71.3780,93.8151,96.3131,12.8143
243.000,0.00,0.000,0.131,12.8210,96.0009,71.3780,93.6549,96.1783,12.8103
244.000,0.00,0.000,0.188,12.7961,96.0009,71.3780,93.6492,96.1404,12.8094
245.000,2.50,6.134,6.383,12.7145,95.9961,71.3736,93.2516,96.1269,12.7248
246.000,5.00,12.286,12.300,12.6306,95.9819,71.3606,93.2386,96.0920,12.6403
247.000,7.50,18.475,18.599,12.5381,95.9581,71.3390,93.2170,95.9653,12.5446
248.000,10.00,24.718,24.827,12.4376,95.9248,71.3089,93.1868,95.9286,12.4501
249.000,12.50,31.035,31.246,12.3617,95.8817,71.2700,93.1480,95.8378,12.3485
250.000,15.00,41.490,41.727,12.1842,95.8289,71.2222,93.1002,95.4841,12.1806
251.000,17.83,49.649,49.835,12.0426,95.7585,71.1587,93.0367,95.5502,12.0539
252.000,20.67,50.000,49.987,12.0154,95.6811,71.0893,92.9673,95.3446,12.0240
253.000,23.50,50.000,50.144,12.0131,95.6036,71.0199,92.8979,95.3148,12.0010
254.000,26.33,50.000,50.267,11.9583,95.5261,70.9505,92.8285,95.2244,11.9773
255.000,29.17,50.000,50.009,11.9604,95.4486,70.8811,92.7591,95.1401,11.9597
256.000,32.00,20.100,20.107,12.3474,95.3714,70.8120,92.6900,95.1632,12.3467
257.000,32.00,20.100,20.219,12.3411,95.3404,70.7838,92.6618,95.1747,12.3437
258.000,32.00,20.100,20.160,12.3409,95.3094,70.7555,92.6335,95.3646,12.3491
259.000,32.00,20.100,20.140,12.3541,95.2784,70.7272,92.6052,95.1536,12.3405
260.000,32.00,20.100,20.302,12.3351,95.2474,70.6990,92.5770,95.0462,12.3331
261.000,32.00,20.100,20.157,12.3298,95.2164,70.6707,92.5487,95.1135,12.3359
262.000,32.00,20.100,20.127,12.3414,95.1854,70.6425,92.5205,94.9872,12.3307
263.000,32.00,20.100,20.077,12.3150,95.1544,70.6142,92.4922,95.1082,12.3341
264.000,32.00,20.100,20.254,12.3225,95.1234,70.5859,92.4639,94.9524,12.3251
265.000,32.00,20.100,20.128,12.3080,95.0924,70.5577,92.4357,94.8651,12.3227
266.000,32.00,20.100,20.224,12.3124,95.0614,70.5295,92.4075,94.6914,12.3145
267.000,32.00,20.100,20.363,12.3385,95.0304,70.5013,92.3793,95.0326,12.3232
268.000,32.00,20.100,20.299,12.3362,94.9994,70.4731,92.3511,95.0820,12.3246
269.000,32.00,20.100,20.354,12.3073,94.9684,70.4449,92.3229,94.7315,12.3112
270.000,32.00,20.100,20.261,12.3304,94.9374,70.4166,92.2946,94.9984,12.3206
271.000,32.00,20.100,20.096,12.3063,94.9064,70.3884,92.2664,94.7428,12.3134
272.000,32.00,20.100,20.318,12.3027,94.8754,70.3601,92.2381,94.8043,12.3117
273.000,32.00,20.100,20.306,12.2990,94.8444,70.3318,92.2098,94.5995,12.3043
274.000,32.00,20.100,20.196,12.2919,94.8135,70.3036,92.1816,94.7051,12.3088
275.000,32.00,20.100,20.321,12.3198,94.7825,70.2754,92.1534,94.7144,12.3068
276.000,32.00,20.100,20.346,12.2883,94.7515,70.2472,92.1252,94.4590,12.2973
277.000,32.00,20.100,20.204,12.3146,94.7205,70.2189,92.0969,94.4568,12.2987
278.000,32.00,20.100,20.137,12.3132,94.6895,70.1907,92.0687,94.4260,12.2983
279.000,32.00,20.100,20.135,12.3005,94.6585,70.1624,92.0404,94.3929,12.2969
280.000,32.00,-28.178,-28.013,12.9643,94.6279,70.1345,92.0125,94.5247,12.9512
281.000,29.09,-26.129,-26.111,12.9487,94.6697,70.1720,92.0500,94.8146,12.9584
282.000,26.18,-23.934,-23.691,12.9482,94.7084,70.2066,92.0846,94.7567,12.9448
283.000,23.27,-21.607,-21.426,12.9570,94.7435,70.2381,92.1161,95.1344,12.9461
284.000,20.36,-19.163,-19.154,12.9164,94.7750,70.2662,92.1442,94.8586,12.9232
285.000,17.45,-16.616,-16.444,12.8998,94.8026,70.2910,92.1690,94.8929,12.9029
286.000,14.55,-13.981,-13.759,12.8973,94.8262,70.3120,92.1900,95.0126,12.8839
287.000,11.64,-11.273,-11.214,12.8411,94.8457,70.3294,92.2074,94.8498,12.8554
288.000,8.73,-8.506,-8.244,12.8304,94.8609,70.3430,92.2210,94.9543,12.8283
289.000,5.82,-5.695,-5.661,12.7962,94.8719,70.3527,92.2307,94.7835,12.7955
290.000,2.91,-2.855,-2.623,12.7666,94.8785,70.3584,92.2364,94.9226,12.7653
291.000,0.00,0.000,0.111,12.7316,94.8807,70.3602,89.3164,94.9314,12.7332
292.000,0.00,0.000,0.057,12.7484,94.8807,70.3602,87.8058,94.9252,12.7373
293.000,0.00,0.000,0.126,12.7269,94.8807,70.3602,87.9353,94.8825,12.7383
294.000,0.00,0.000,0.083,12.7330,94.8807,70.3602,88.3805,94.9757,12.7452
295.000,0.00,0.000,0.036,12.7342,94.8807,70.3602,88.1990,94.7509,12.7413
